age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,y
51,admin.,divorced,university.degree,unknown,no,no,telephone,aug,fri,1,0,0,nonexistent,93.444,-36.1,4.963,0
34,technician,married,university.degree,no,yes,no,cellular,aug,fri,1,0,0,nonexistent,93.444,-36.1,4.963,0
29,technician,married,professional.course,no,no,yes,cellular,aug,fri,2,0,0,nonexistent,93.444,-36.1,4.963,0
35,management,married,university.degree,no,yes,no,cellular,aug,fri,4,0,0,nonexistent,93.444,-36.1,4.963,0
30,admin.,divorced,university.degree,no,yes,yes,cellular,aug,fri,1,0,0,nonexistent,93.444,-36.1,4.963,0
51,admin.,divorced,university.degree,unknown,no,no,cellular,aug,fri,2,0,0,nonexistent,93.444,-36.1,4.963,0
52,blue-collar,married,basic,no,no,no,cellular,aug,fri,8,0,0,nonexistent,93.444,-36.1,4.963,0
29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,2,0,0,nonexistent,93.444,-36.1,4.963,0
60,admin.,married,basic,no,yes,no,cellular,aug,fri,2,0,0,nonexistent,93.444,-36.1,4.963,0
45,admin.,married,university.degree,no,no,no,cellular,aug,fri,2,0,0,nonexistent,93.444,-36.1,4.963,0
38,admin.,married,university.degree,no,yes,no,telephone,aug,fri,1,0,0,nonexistent,93.444,-36.1,4.963,0
53,management,married,university.degree,no,yes,yes,telephone,aug,fri,1,0,0,nonexistent,93.444,-36.1,4.963,0
53,management,married,university.degree,no,no,no,telephone,aug,fri,1,0,0,nonexistent,93.444,-36.1,4.963,0
33,unemployed,married,university.degree,no,yes,no,cellular,aug,fri,2,0,0,nonexistent,93.444,-36.1,4.963,0
33,admin.,single,university.degree,no,no,no,cellular,aug,fri,3,0,0,nonexistent,93.444,-36.1,4.963,0
35,technician,divorced,high.school,unknown,yes,no,telephone,aug,fri,1,0,0,nonexistent,93.444,-36.1,4.963,0
50,admin.,married,basic,no,no,no,cellular,aug,fri,3,0,0,nonexistent,93.444,-36.1,4.963,0
31,admin.,married,university.degree,no,yes,no,telephone,aug,fri,1,0,0,nonexistent,93.444,-36.1,4.963,0
38,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,2,0,0,nonexistent,93.444,-36.1,4.963,0
41,admin.,married,university.degree,no,no,no,cellular,aug,fri,3,0,0,nonexistent,93.444,-36.1,4.963,0
33,admin.,married,university.degree,no,no,no,telephone,aug,fri,1,0,0,nonexistent,93.444,-36.1,4.963,0
41,admin.,married,university.degree,no,no,no,telephone,aug,fri,1,0,0,nonexistent,93.444,-36.1,4.963,0
48,blue-collar,married,basic,no,yes,no,cellular,aug,fri,6,0,0,nonexistent,93.444,-36.1,4.963,0
45,technician,married,professional.course,no,no,yes,cellular,aug,fri,5,0,0,nonexistent,93.444,-36.1,4.963,0
33,admin.,married,university.degree,no,no,no,cellular,aug,fri,5,0,0,nonexistent,93.444,-36.1,4.963,0
39,housemaid,married,basic,unknown,yes,no,telephone,aug,fri,4,0,0,nonexistent,93.444,-36.1,4.963,0
45,technician,married,professional.course,no,no,no,cellular,aug,fri,10,0,0,nonexistent,93.444,-36.1,4.963,0
58,retired,married,basic,no,yes,no,cellular,aug,fri,3,0,0,nonexistent,93.444,-36.1,4.963,0
45,technician,married,professional.course,no,yes,yes,cellular,aug,fri,3,0,0,nonexistent,93.444,-36.1,4.963,0
41,admin.,married,university.degree,no,yes,no,telephone,aug,fri,9,0,0,nonexistent,93.444,-36.1,4.963,0
31,technician,single,professional.course,unknown,yes,yes,cellular,aug,fri,7,0,0,nonexistent,93.444,-36.1,4.963,0
59,retired,married,unknown,no,yes,yes,cellular,aug,fri,2,0,0,nonexistent,93.444,-36.1,4.963,0
51,self-employed,married,high.school,no,yes,no,cellular,aug,fri,6,0,0,nonexistent,93.444,-36.1,4.963,0
41,admin.,married,university.degree,no,yes,no,cellular,aug,fri,5,0,0,nonexistent,93.444,-36.1,4.963,0
60,admin.,married,university.degree,no,no,no,cellular,aug,fri,3,0,0,nonexistent,93.444,-36.1,4.963,0
59,retired,married,unknown,no,no,yes,cellular,aug,fri,2,0,0,nonexistent,93.444,-36.1,4.963,0
58,retired,married,basic,no,yes,yes,cellular,aug,fri,3,0,0,nonexistent,93.444,-36.1,4.963,0
55,technician,married,professional.course,no,yes,no,telephone,aug,fri,7,0,0,nonexistent,93.444,-36.1,4.963,0
44,admin.,married,high.school,no,yes,no,telephone,oct,fri,1,0,0,nonexistent,93.798,-40.4,5.045,0
42,admin.,married,high.school,no,yes,yes,telephone,oct,fri,1,0,0,nonexistent,93.798,-40.4,5.045,1
39,blue-collar,married,basic,no,no,no,telephone,oct,fri,1,0,0,nonexistent,93.798,-40.4,5.045,1
30,entrepreneur,married,university.degree,no,no,no,telephone,oct,fri,1,0,0,nonexistent,93.798,-40.4,5.045,1
43,technician,single,professional.course,no,no,no,telephone,oct,fri,1,0,0,nonexistent,93.798,-40.4,5.045,0
27,self-employed,single,university.degree,no,no,no,telephone,oct,fri,1,0,0,nonexistent,93.798,-40.4,5.045,0
46,admin.,divorced,high.school,no,yes,no,telephone,oct,fri,1,0,0,nonexistent,93.798,-40.4,5.045,0
42,self-employed,married,basic,no,no,no,telephone,oct,fri,1,0,0,nonexistent,93.798,-40.4,5.045,1
52,technician,married,professional.course,no,yes,yes,telephone,oct,mon,1,0,0,nonexistent,93.798,-40.4,5.0,0
35,management,married,university.degree,no,yes,no,telephone,oct,mon,1,0,0,nonexistent,93.798,-40.4,5.0,0
35,entrepreneur,married,university.degree,no,yes,yes,telephone,oct,mon,1,0,0,nonexistent,93.798,-40.4,5.0,0
48,admin.,married,high.school,no,no,no,telephone,oct,mon,1,0,0,nonexistent,93.798,-40.4,5.0,1
41,technician,divorced,professional.course,no,unknown,unknown,telephone,oct,mon,1,0,0,nonexistent,93.798,-40.4,5.0,0
30,admin.,single,university.degree,no,yes,yes,telephone,oct,mon,1,0,0,nonexistent,93.798,-40.4,5.0,1
39,technician,divorced,university.degree,no,no,yes,telephone,oct,mon,1,0,0,nonexistent,93.798,-40.4,5.0,1
38,blue-collar,single,unknown,no,yes,no,telephone,oct,tue,1,0,1,failure,93.798,-40.4,4.968,0
44,admin.,divorced,high.school,no,yes,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.968,1
59,admin.,married,university.degree,no,no,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.968,1
33,housemaid,married,high.school,no,no,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.968,1
32,admin.,married,high.school,no,no,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.968,1
59,blue-collar,married,professional.course,no,no,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.968,0
40,services,married,high.school,no,yes,no,telephone,oct,tue,1,0,1,failure,93.798,-40.4,4.968,1
35,blue-collar,married,basic,no,yes,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.968,0
56,blue-collar,married,unknown,no,yes,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.968,0
27,student,single,high.school,no,no,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.968,1
41,admin.,single,high.school,no,no,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.968,0
30,technician,single,university.degree,no,no,no,telephone,oct,wed,1,0,0,nonexistent,93.798,-40.4,4.936,1
36,technician,married,high.school,no,no,no,telephone,oct,wed,1,0,0,nonexistent,93.798,-40.4,4.936,1
56,technician,married,professional.course,no,no,no,telephone,oct,wed,1,0,0,nonexistent,93.798,-40.4,4.936,0
43,self-employed,married,high.school,no,yes,no,telephone,oct,wed,1,0,0,nonexistent,93.798,-40.4,4.936,1
48,admin.,married,university.degree,no,no,no,telephone,oct,wed,1,0,0,nonexistent,93.798,-40.4,4.936,1
37,admin.,single,high.school,no,yes,no,telephone,oct,wed,1,0,0,nonexistent,93.798,-40.4,4.936,1
36,services,married,high.school,no,yes,no,telephone,oct,thu,1,0,0,nonexistent,93.798,-40.4,4.921,0
25,services,single,high.school,no,yes,no,telephone,oct,thu,1,0,0,nonexistent,93.798,-40.4,4.921,1
39,technician,married,professional.course,no,no,no,telephone,oct,thu,1,0,0,nonexistent,93.798,-40.4,4.921,1
39,blue-collar,married,basic,no,yes,no,telephone,oct,fri,1,0,0,nonexistent,93.798,-40.4,4.918,1
58,retired,married,university.degree,no,yes,no,telephone,oct,fri,1,0,0,nonexistent,93.798,-40.4,4.918,0
38,admin.,married,high.school,no,yes,no,telephone,oct,fri,1,0,0,nonexistent,93.798,-40.4,4.918,1
26,entrepreneur,married,basic,no,yes,no,telephone,oct,fri,1,0,0,nonexistent,93.798,-40.4,4.918,0
46,admin.,divorced,university.degree,no,no,no,telephone,oct,mon,1,0,0,nonexistent,93.798,-40.4,4.912,1
29,technician,single,professional.course,no,yes,no,telephone,oct,mon,1,0,0,nonexistent,93.798,-40.4,4.912,1
32,admin.,married,university.degree,no,no,yes,telephone,oct,mon,1,0,0,nonexistent,93.798,-40.4,4.912,0
31,admin.,married,university.degree,no,yes,no,telephone,oct,mon,1,0,0,nonexistent,93.798,-40.4,4.912,1
49,admin.,single,university.degree,no,yes,no,telephone,oct,mon,1,0,0,nonexistent,93.798,-40.4,4.912,0
26,admin.,single,university.degree,no,yes,no,telephone,oct,mon,1,0,0,nonexistent,93.798,-40.4,4.912,1
27,blue-collar,single,professional.course,no,yes,no,telephone,oct,mon,1,0,0,nonexistent,93.798,-40.4,4.912,0
31,admin.,single,university.degree,no,yes,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.86,1
43,blue-collar,married,basic,no,no,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.86,0
45,technician,divorced,high.school,no,yes,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.86,1
31,blue-collar,married,basic,no,yes,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.86,1
34,admin.,single,university.degree,no,no,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.86,1
27,admin.,single,university.degree,no,no,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.86,1
33,entrepreneur,married,university.degree,no,yes,no,telephone,oct,tue,1,0,0,nonexistent,93.798,-40.4,4.86,1
33,technician,married,professional.course,no,yes,no,telephone,oct,wed,1,0,0,nonexistent,93.798,-40.4,4.827,1
49,blue-collar,married,basic,no,no,no,telephone,oct,wed,1,0,0,nonexistent,93.798,-40.4,4.827,0
30,admin.,married,university.degree,no,no,no,telephone,oct,wed,1,0,0,nonexistent,93.798,-40.4,4.827,1
33,admin.,married,university.degree,no,no,no,telephone,oct,wed,1,0,0,nonexistent,93.798,-40.4,4.827,0
34,blue-collar,single,high.school,no,yes,no,telephone,oct,wed,1,0,0,nonexistent,93.798,-40.4,4.827,1
36,self-employed,single,university.degree,no,yes,no,telephone,oct,thu,1,0,0,nonexistent,93.798,-40.4,4.794,1
56,technician,married,high.school,no,no,no,telephone,oct,thu,1,0,0,nonexistent,93.798,-40.4,4.794,1
31,technician,single,university.degree,no,no,no,telephone,oct,thu,1,0,0,nonexistent,93.798,-40.4,4.794,1
34,blue-collar,divorced,high.school,no,yes,no,telephone,oct,thu,1,0,0,nonexistent,93.798,-40.4,4.794,1
58,admin.,divorced,high.school,no,no,no,telephone,oct,thu,1,0,0,nonexistent,93.798,-40.4,4.794,0
38,entrepreneur,married,basic,no,no,no,telephone,oct,fri,1,0,0,nonexistent,93.798,-40.4,4.76,1
42,management,married,university.degree,no,no,no,telephone,oct,fri,1,0,0,nonexistent,93.798,-40.4,4.76,1
33,admin.,married,university.degree,no,no,no,cellular,oct,fri,1,0,0,nonexistent,93.798,-40.4,4.76,0
31,admin.,married,university.degree,no,yes,no,telephone,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.733,0
33,admin.,married,university.degree,no,no,no,telephone,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.733,0
30,admin.,married,university.degree,no,no,no,cellular,nov,tue,1,0,0,nonexistent,93.2,-42.0,4.7,0
25,admin.,single,university.degree,no,no,yes,telephone,nov,tue,1,0,0,nonexistent,93.2,-42.0,4.7,0
32,technician,married,professional.course,no,yes,no,telephone,nov,tue,1,0,0,nonexistent,93.2,-42.0,4.7,1
32,management,married,university.degree,no,yes,yes,telephone,nov,tue,1,0,0,nonexistent,93.2,-42.0,4.7,0
57,retired,divorced,university.degree,no,yes,no,telephone,nov,tue,1,0,0,nonexistent,93.2,-42.0,4.7,0
48,admin.,married,high.school,no,yes,no,telephone,nov,tue,1,0,0,nonexistent,93.2,-42.0,4.7,0
30,blue-collar,married,basic,no,no,no,telephone,nov,tue,1,0,0,nonexistent,93.2,-42.0,4.7,1
50,entrepreneur,married,university.degree,no,no,no,telephone,nov,tue,1,0,0,nonexistent,93.2,-42.0,4.7,1
30,technician,married,professional.course,no,yes,no,telephone,nov,wed,1,0,0,nonexistent,93.2,-42.0,4.663,0
36,admin.,married,university.degree,no,yes,no,telephone,nov,wed,1,0,1,failure,93.2,-42.0,4.663,0
57,admin.,divorced,university.degree,no,no,no,telephone,nov,wed,1,0,0,nonexistent,93.2,-42.0,4.663,0
25,management,married,university.degree,no,yes,no,telephone,nov,wed,1,0,0,nonexistent,93.2,-42.0,4.663,1
39,management,married,university.degree,no,yes,no,telephone,nov,wed,1,0,0,nonexistent,93.2,-42.0,4.663,1
27,self-employed,married,professional.course,no,no,no,telephone,nov,wed,1,0,0,nonexistent,93.2,-42.0,4.663,1
33,blue-collar,married,basic,no,yes,yes,telephone,nov,wed,1,0,0,nonexistent,93.2,-42.0,4.663,0
47,admin.,married,university.degree,no,no,yes,telephone,nov,wed,1,0,0,nonexistent,93.2,-42.0,4.663,0
41,admin.,single,high.school,no,yes,no,telephone,nov,thu,1,0,0,nonexistent,93.2,-42.0,4.592,1
30,admin.,married,high.school,no,yes,no,telephone,nov,thu,1,0,0,nonexistent,93.2,-42.0,4.592,0
29,technician,married,university.degree,no,yes,no,cellular,nov,thu,1,0,0,nonexistent,93.2,-42.0,4.592,1
32,admin.,married,university.degree,no,no,no,telephone,nov,thu,1,0,0,nonexistent,93.2,-42.0,4.592,0
31,blue-collar,married,basic,no,yes,no,telephone,nov,fri,1,0,0,nonexistent,93.2,-42.0,4.474,1
29,admin.,married,basic,no,yes,no,telephone,nov,fri,1,0,0,nonexistent,93.2,-42.0,4.474,1
43,retired,married,high.school,no,yes,no,cellular,nov,fri,1,0,0,nonexistent,93.2,-42.0,4.474,0
32,admin.,single,university.degree,no,no,no,telephone,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.406,0
33,technician,single,professional.course,no,yes,no,telephone,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.406,0
27,student,single,university.degree,no,yes,no,telephone,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.406,0
24,management,single,university.degree,no,no,yes,telephone,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.406,0
47,student,single,unknown,no,unknown,unknown,telephone,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.406,1
46,technician,married,professional.course,no,no,no,telephone,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.406,0
58,retired,divorced,basic,no,yes,no,telephone,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.406,1
47,management,divorced,university.degree,no,no,no,telephone,nov,tue,1,0,0,nonexistent,93.2,-42.0,4.343,0
43,services,married,basic,no,no,no,telephone,nov,tue,1,0,0,nonexistent,93.2,-42.0,4.343,0
57,admin.,divorced,university.degree,no,no,no,telephone,nov,tue,1,0,0,nonexistent,93.2,-42.0,4.343,0
32,unemployed,married,professional.course,no,yes,no,telephone,nov,tue,1,0,0,nonexistent,93.2,-42.0,4.343,1
33,services,married,high.school,no,no,no,telephone,nov,tue,1,0,0,nonexistent,93.2,-42.0,4.343,1
36,admin.,married,high.school,no,yes,no,telephone,nov,wed,1,0,1,failure,93.2,-42.0,4.286,1
58,management,divorced,university.degree,no,no,no,telephone,nov,wed,1,0,0,nonexistent,93.2,-42.0,4.286,1
53,technician,divorced,professional.course,no,yes,no,cellular,nov,wed,1,0,0,nonexistent,93.2,-42.0,4.286,0
37,housemaid,married,university.degree,no,yes,no,telephone,nov,wed,1,0,0,nonexistent,93.2,-42.0,4.286,0
48,admin.,married,high.school,no,no,no,telephone,nov,wed,1,0,0,nonexistent,93.2,-42.0,4.286,0
46,blue-collar,married,professional.course,no,yes,no,telephone,nov,wed,1,0,0,nonexistent,93.2,-42.0,4.286,0
37,admin.,married,university.degree,no,yes,no,telephone,nov,wed,1,6,1,success,93.2,-42.0,4.286,0
33,admin.,single,university.degree,no,no,no,telephone,nov,thu,1,0,0,nonexistent,93.2,-42.0,4.245,0
18,student,single,high.school,no,no,no,telephone,nov,thu,1,0,0,nonexistent,93.2,-42.0,4.245,0
33,self-employed,single,university.degree,no,no,no,telephone,nov,thu,1,0,0,nonexistent,93.2,-42.0,4.245,0
27,student,single,professional.course,no,no,no,telephone,nov,thu,1,0,0,nonexistent,93.2,-42.0,4.245,0
29,self-employed,married,university.degree,no,yes,no,telephone,nov,thu,1,0,1,failure,93.2,-42.0,4.245,0
50,admin.,single,basic,no,unknown,unknown,telephone,nov,thu,1,0,0,nonexistent,93.2,-42.0,4.245,0
42,admin.,married,professional.course,no,yes,no,telephone,nov,thu,1,0,0,nonexistent,93.2,-42.0,4.245,1
40,blue-collar,married,basic,no,unknown,unknown,telephone,nov,thu,1,0,0,nonexistent,93.2,-42.0,4.245,1
39,admin.,single,high.school,no,no,no,telephone,nov,thu,1,0,0,nonexistent,93.2,-42.0,4.245,0
37,admin.,divorced,university.degree,no,no,yes,cellular,nov,fri,1,0,0,nonexistent,93.2,-42.0,4.223,1
35,technician,single,professional.course,no,yes,no,telephone,nov,fri,1,0,0,nonexistent,93.2,-42.0,4.223,1
35,management,married,university.degree,no,yes,no,telephone,nov,fri,1,0,0,nonexistent,93.2,-42.0,4.223,0
34,management,married,university.degree,no,no,no,telephone,nov,fri,1,0,0,nonexistent,93.2,-42.0,4.223,1
57,management,married,university.degree,no,yes,no,telephone,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
34,technician,single,unknown,no,no,no,telephone,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
42,technician,divorced,professional.course,no,no,no,cellular,nov,mon,1,0,1,failure,93.2,-42.0,4.191,0
42,technician,married,professional.course,unknown,no,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
56,services,married,high.school,no,no,no,telephone,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
56,services,married,high.school,no,no,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
40,admin.,married,high.school,no,no,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
52,technician,divorced,university.degree,no,no,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
50,self-employed,married,university.degree,no,no,no,telephone,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
42,management,married,university.degree,no,yes,yes,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
55,blue-collar,divorced,basic,no,no,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
41,blue-collar,married,basic,no,yes,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
48,self-employed,divorced,high.school,no,yes,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
34,admin.,single,high.school,no,no,no,cellular,nov,mon,1,0,1,failure,93.2,-42.0,4.191,0
48,services,married,unknown,no,no,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
57,blue-collar,divorced,basic,no,yes,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
32,management,single,university.degree,no,yes,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
44,management,married,university.degree,no,yes,no,cellular,nov,mon,1,0,1,failure,93.2,-42.0,4.191,0
51,technician,married,unknown,no,no,no,cellular,nov,mon,1,0,1,failure,93.2,-42.0,4.191,0
35,admin.,single,high.school,no,yes,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
44,management,married,high.school,no,yes,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
52,admin.,married,university.degree,no,yes,yes,cellular,nov,mon,1,0,1,failure,93.2,-42.0,4.191,0
49,blue-collar,married,high.school,unknown,yes,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
49,blue-collar,married,high.school,unknown,yes,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
41,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,1,0,1,failure,93.2,-42.0,4.191,0
52,retired,married,university.degree,no,no,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
42,services,married,high.school,no,yes,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
35,management,married,university.degree,no,yes,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
54,management,married,university.degree,no,yes,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
35,management,married,university.degree,no,yes,no,cellular,nov,mon,1,0,0,nonexistent,93.2,-42.0,4.191,0
